time,total_packets
1645404331.6878073,6389135
1645404331.888999,6389136
1645404332.0902045,6389136
1645404332.2914133,6389137
1645404332.4926202,6389137
1645404332.6938183,6389137
1645404332.895016,6389139
1645404333.0963233,6389139
1645404333.2975538,6389139
1645404333.498753,6389139
1645404333.699946,6389139
1645404333.9011738,6389140
1645404334.1024246,6389140
1645404334.3036222,6389140
1645404334.504839,6389140
1645404334.7060454,6389141
1645404334.907299,6389142
1645404335.108604,6389143
1645404335.3098352,6389143
1645404335.5110464,6389143
1645404335.7122402,6389144
1645404335.9134746,6389144
1645404336.1146605,6389144
1645404336.3158689,6389144
1645404336.517044,6389144
1645404336.718306,6389145
1645404336.9195485,6389145
1645404337.1207764,6389145
1645404337.3219674,6389146
1645404337.5231857,6389146
1645404337.724341,6389147
1645404337.9255457,6389147
1645404338.126748,6389147
1645404338.3279355,6389148
1645404338.5292022,6389148
1645404338.7304192,6389150
1645404338.9316232,6389151
1645404339.13285,6389152
1645404339.3340652,6389152
1645404339.535257,6389152
1645404339.736553,6389154
1645404339.9377613,6389154
1645404340.1389673,6389154
1645404340.3402174,6389154
1645404340.5413961,6389154
1645404340.742645,6389155
1645404340.9438446,6389155
1645404341.145043,6389155
1645404341.346253,6389155
1645404341.5474343,6389155
1645404341.7486777,6389156
1645404341.94988,6389156
1645404342.1510797,6389156
1645404342.3523273,6389157
1645404342.5535307,6389157
1645404342.7547302,6389159
1645404342.9559288,6389159
1645404343.1571696,6389159
1645404343.358383,6389159
1645404343.5595798,6389159
1645404343.7607777,6389161
1645404343.9619102,6389161
1645404344.1631632,6389161
1645404344.3643818,6389161
1645404344.5655746,6389162
1645404344.7667675,6389163
1645404344.9678323,6389163
1645404345.1690252,6389163
1645404345.370241,6389163
1645404345.571488,6389164
1645404345.7726984,6389165
1645404345.9738948,6389165
1645404346.1750903,6389165
1645404346.3763008,6389165
1645404346.5775247,6389165
1645404346.7787337,6389166
1645404346.9799287,6389166
1645404347.1811616,6389166
1645404347.38237,6389167
1645404347.58357,6389167
1645404347.784767,6389168
1645404347.98596,6389168
1645404348.1871676,6389168
1645404348.388419,6389168
1645404348.5896175,6389168
1645404348.7908158,6389170
1645404348.991978,6389172
1645404349.193181,6389172
1645404349.3944323,6389173
1645404349.5956323,6389174
1645404349.796805,6389175
1645404349.9980288,6389175
1645404350.199236,6389175
1645404350.4004843,6389175
1645404350.6017332,6389175
1645404350.802933,6389176
1645404351.0040624,6389176
1645404351.2052066,6389176
1645404351.4064717,6389176
1645404351.6076686,6389176
1645404351.8088422,6389177
1645404352.0100613,6389177
1645404352.2112637,6389178
1645404352.4125133,6389178
1645404352.613714,6389178
1645404352.8148546,6389179
1645404353.0160732,6389179
1645404353.217282,6389179
1645404353.4184937,6389179
1645404353.6196942,6389179
1645404353.8208885,6389180
1645404354.0220885,6389181
1645404354.2238405,6389181
1645404354.4250412,6389181
1645404354.6262512,6389182
1645404354.8274536,6389183
1645404355.028666,6389183
1645404355.229868,6389185
1645404355.4310763,6389185
1645404355.6322987,6389185
1645404355.8336623,6389186
1645404356.0348883,6389186
1645404356.2361004,6389186
1645404356.437351,6389186
1645404356.638556,6389186
1645404356.8397553,6389187
1645404357.0409443,6389187
1645404357.2421615,6389188
1645404357.443433,6389188
1645404357.644562,6389188
1645404357.8457844,6389189
1645404358.0468316,6389189
1645404358.2478325,6389189
1645404358.4490237,6389189
1645404358.6502347,6389189
1645404358.8514793,6389191
1645404359.0526757,6389191
1645404359.253839,6389191
1645404359.4550312,6389191
1645404359.6562362,6389192
1645404359.8574736,6389193
1645404360.0586727,6389194
1645404360.2598376,6389196
1645404360.460838,6389200
1645404360.6618378,6389200
1645404360.8628325,6389201
1645404361.063838,6389201
1645404361.2648315,6389201
1645404361.4658325,6389201
1645404361.6668367,6389201
1645404361.8678432,6389202
1645404362.0690463,6389202
1645404362.2701962,6389203
1645404362.4714968,6389203
1645404362.672695,6389203
1645404362.8738937,6389204
1645404363.075089,6389205
1645404363.2763119,6389205
1645404363.4775636,6389205
1645404363.6787572,6389205
1645404363.879991,6389206
1645404364.081244,6389206
1645404364.2824614,6389206
1645404364.4836702,6389206
1645404364.6848354,6389206
1645404364.8858361,6389207
1645404365.0868337,6389207
1645404365.2878385,6389207
1645404365.489027,6389207
1645404365.6902256,6389208
1645404365.8914313,6389209
1645404366.0926309,6389209
1645404366.2938292,6389209
1645404366.495012,6389209
1645404366.6962564,6389209
1645404366.8974571,6389210
1645404367.0986574,6389210
1645404367.2998583,6389211
1645404367.5010524,6389211
1645404367.702257,6389211
1645404367.9034648,6389213
1645404368.104666,6389213
1645404368.3058674,6389214
1645404368.5070693,6389214
1645404368.708224,6389215
1645404368.909428,6389217
1645404369.1106343,6389218
1645404369.311831,6389218
1645404369.5130258,6389218
1645404369.7142878,6389220
1645404369.915505,6389220
1645404370.116838,6389220
1645404370.318056,6389220
1645404370.519307,6389220
1645404370.7205145,6389221
1645404370.9217854,6389221
1645404371.1229937,6389221
1645404371.3242595,6389221
1645404371.5254545,6389222
1645404371.7266512,6389223
1645404371.9278324,6389223
1645404372.1290305,6389223
1645404372.3302443,6389224
1645404372.531493,6389224
1645404372.7326994,6389226
1645404372.9338984,6389226
1645404373.1351662,6389226
1645404373.3364177,6389226
1645404373.5376194,6389226
1645404373.7388144,6389228
1645404373.940012,6389229
1645404374.1412249,6389229
1645404374.3424277,6389229
1645404374.5436387,6389229
1645404374.7448583,6389231
1645404374.9460592,6389231
1645404375.1472652,6389231
1645404375.348463,6389231
1645404375.5496635,6389231
1645404375.7508588,6389232
1645404375.9520605,6389232
1645404376.1533105,6389232
1645404376.354508,6389232
1645404376.555709,6389232
1645404376.7569075,6389233
1645404376.958148,6389233
1645404377.1593847,6389233
1645404377.3605874,6389234
1645404377.5617864,6389234
1645404377.7629793,6389235
1645404377.9642217,6389235
1645404378.165421,6389235
1645404378.3666193,6389235
1645404378.5678124,6389235
1645404378.7690072,6389236
1645404378.9702072,6389238
1645404379.1714847,6389238
1645404379.3727307,6389238
1645404379.5739348,6389239
1645404379.7751303,6389240
1645404379.9763803,6389240
1645404380.1776235,6389240
1645404380.3788226,6389240
1645404380.5799336,6389240
1645404380.7811828,6389241
1645404380.9824417,6389241
1645404381.183663,6389241
1645404381.3848736,6389241
1645404381.5860815,6389241
1645404381.7872932,6389243
1645404381.9885092,6389243
1645404382.1897187,6389243
1645404382.3909163,6389245
1645404382.592501,6389246
1645404382.7937117,6389247
1645404382.9949167,6389247
1645404383.1961615,6389247
1645404383.3974156,6389247
1645404383.5986366,6389247
1645404383.7998579,6389248
1645404384.0010664,6389248
1645404384.202289,6389248
1645404384.403509,6389248
1645404384.6045923,6389249
1645404384.805815,6389250
1645404385.0068314,6389250
1645404385.2079642,6389250
1645404385.4091895,6389250
1645404385.6103845,6389250
1645404385.8118155,6389251
1645404386.0130484,6389251
1645404386.2143605,6389251
1645404386.4155717,6389251
1645404386.6167724,6389251
1645404386.8179295,6389252
1645404387.0191605,6389252
1645404387.2203865,6389252
1645404387.421588,6389253
1645404387.6228004,6389253
1645404387.8240047,6389254
1645404388.0252242,6389254
1645404388.2264366,6389254
1645404388.4276497,6389254
1645404388.628855,6389254
1645404388.8300664,6389255
1645404389.0313177,6389256
1645404389.2325737,6389256
1645404389.4337578,6389256
1645404389.6349647,6389257
1645404389.8361828,6389258
1645404390.037464,6389258
1645404390.238675,6389260
1645404390.4398856,6389260
1645404390.6410506,6389261
1645404390.8422725,6389264
1645404391.0434976,6389264
1645404391.2447178,6389264
1645404391.445773,6389264
1645404391.646832,6389264
1645404391.8478317,6389267
1645404392.0490396,6389267
1645404392.2502558,6389268
1645404392.451475,6389268
1645404392.6526842,6389268
1645404392.8538916,6389269
1645404393.0551057,6389270
1645404393.256317,6389270
1645404393.4575355,6389271
1645404393.6587386,6389271
1645404393.8599403,6389273
1645404394.0611598,6389273
1645404394.262378,6389273
1645404394.4635882,6389273
1645404394.6647978,6389274
1645404394.8660085,6389277
1645404395.067228,6389278
1645404395.2684438,6389278
1645404395.4696505,6389278
1645404395.6708634,6389279
1645404395.8720717,6389281
1645404396.0733328,6389282
1645404396.2745461,6389284
1645404396.4757466,6389284
1645404396.6769555,6389284
1645404396.8781667,6389285
1645404397.0793858,6389285
1645404397.2806134,6389288
1645404397.4818144,6389288
1645404397.683018,6389289
1645404397.8842385,6389291
1645404398.0854645,6389291
1645404398.2866726,6389292
1645404398.4878771,6389292
1645404398.6890757,6389293
1645404398.8902643,6389295
1645404399.0915568,6389295
1645404399.29276,6389296
1645404399.4939587,6389296
1645404399.695173,6389297
1645404399.8963828,6389299
1645404400.0976145,6389299
1645404400.298819,6389299
1645404400.5000222,6389299
1645404400.7012355,6389299
1645404400.9024594,6389300
1645404401.103665,6389300
1645404401.304875,6389300
1645404401.5060706,6389300
1645404401.7072763,6389300
1645404401.9085166,6389301
1645404402.1097584,6389301
1645404402.3109596,6389302
1645404402.5121708,6389302
1645404402.7133465,6389303
1645404402.9146113,6389303
1645404403.115816,6389303
1645404403.31701,6389305
1645404403.5182257,6389305
1645404403.7194355,6389306
1645404403.9206462,6389308
1645404404.1218545,6389308
1645404404.3230546,6389308
1645404404.524312,6389308
1645404404.7255912,6389310
1645404404.9267864,6389310
1645404405.127924,6389310
1645404405.3291643,6389310
1645404405.5304048,6389310
1645404405.7316072,6389311
1645404405.932804,6389311
1645404406.1340032,6389311
1645404406.3352609,6389311
1645404406.5364666,6389311
1645404406.737715,6389312
1645404406.93892,6389312
1645404407.140161,6389312
1645404407.3413148,6389313
1645404407.5425742,6389313
1645404407.7437494,6389314
1645404407.9449444,6389314
1645404408.1461558,6389314
1645404408.3473659,6389314
1645404408.5485713,6389314
1645404408.7497742,6389315
1645404408.9508786,6389318
1645404409.1521177,6389318
1645404409.3533707,6389318
1645404409.5545738,6389319
1645404409.755777,6389320
1645404409.9569805,6389320
1645404410.1581872,6389320
1645404410.3594189,6389320
1645404410.5606215,6389320
1645404410.7617505,6389321
1645404410.9628742,6389321
1645404411.1640725,6389321
1645404411.3652947,6389321
1645404411.566588,6389321
1645404411.7677839,6389322
1645404411.9689379,6389322
1645404412.170158,6389322
1645404412.3717818,6389324
1645404412.5734355,6389326
1645404412.7746806,6389329
1645404412.9758341,6389331
1645404413.1770613,6389334
1645404413.3782802,6389342
1645404413.5795872,6389352
1645404413.780813,6389373
1645404413.9820247,6389394
1645404414.1833482,6389425
1645404414.3848178,6389447
1645404414.5860436,6389468
1645404414.7872741,6389492
1645404414.988588,6389510
1645404415.1898222,6389528
1645404415.3910456,6389546
1645404415.5922642,6389561
1645404415.7935913,6389582
1645404415.9950252,6389603
1645404416.1962798,6389622
1645404416.397543,6389638
1645404416.5987566,6389660
1645404416.7999268,6389683
1645404417.001156,6389698
1645404417.202422,6389718
1645404417.4036355,6389749
1645404417.6049,6389773
1645404417.8061616,6389776
1645404418.0073714,6389778
1645404418.208589,6389782
1645404418.4097953,6389784
1645404418.6110063,6389786
1645404418.8122158,6389788
1645404419.0134587,6389788
1645404419.2146647,6389788
1645404419.415871,6389788
1645404419.6170785,6389789
1645404419.8182902,6389790
1645404420.0195134,6389791
1645404420.2209501,6389793
1645404420.422208,6389796
1645404420.6234407,6389796
1645404420.8247027,6389797
1645404421.0258985,6389797
1645404421.2271683,6389797
1645404421.4284122,6389797
1645404421.6296244,6389797
1645404421.8308444,6389799
1645404422.0320451,6389799
1645404422.2332637,6389799
1645404422.4344764,6389800
1645404422.6356778,6389800
1645404422.8368807,6389801
1645404423.0380733,6389801
1645404423.2392888,6389801
1645404423.4404998,6389801
1645404423.6417005,6389801
1645404423.8428476,6389802
1645404424.0440493,6389802
1645404424.2453108,6389802
1645404424.4465828,6389802
1645404424.6478,6389803
1645404424.8490007,6389804
1645404425.0502079,6389804
1645404425.2514236,6389804
1645404425.4526315,6389804
1645404425.6538448,6389805
1645404425.8550484,6389806
1645404426.0562713,6389806
1645404426.257484,6389807
1645404426.4587064,6389807
1645404426.6599116,6389807
1645404426.8611758,6389808
1645404427.0624306,6389808
1645404427.2636383,6389808
1645404427.464845,6389809
1645404427.6660502,6389809
1645404427.867269,6389810
1645404428.0684824,6389810
1645404428.269695,6389811
1645404428.470858,6389811
1645404428.672067,6389814
1645404428.8733118,6389815
1645404429.0745647,6389816
1645404429.2757592,6389816
1645404429.4769673,6389817
1645404429.678181,6389818
1645404429.8795187,6389819
1645404430.0808246,6389819
1645404430.2821262,6389819
1645404430.4833581,6389819
1645404430.6845694,6389819
1645404430.8858542,6389821
1645404431.08708,6389822
1645404431.288299,6389822
1645404431.4895825,6389822
1645404431.6907806,6389822
1645404431.8919852,6389823
1645404432.0931983,6389823
1645404432.294403,6389825
1645404432.495613,6389825
1645404432.6968203,6389825
1645404432.8980045,6389826
1645404433.0992446,6389826
1645404433.3004422,6389826
1645404433.5016377,6389826
1645404433.7028327,6389827
1645404433.9040287,6389828
1645404434.1052444,6389828
1645404434.3064497,6389828
1645404434.507588,6389828
1645404434.7088287,6389829
1645404434.9098318,6389830
1645404435.1110246,6389830
1645404435.3122797,6389830
1645404435.513492,6389830
1645404435.7146943,6389831
1645404435.9158344,6389831
1645404436.1168308,6389831
1645404436.3178337,6389831
1645404436.5188332,6389831
1645404436.7198336,6389832
1645404436.920837,6389832
1645404437.121829,6389832
1645404437.3228326,6389833
1645404437.523764,6389833
