time,ping
1644041533.6243215,0.171 ms
1644041533.8264966,0.216 ms
1644041534.0287848,0.207 ms
1644041534.231,0.251 ms
1644041534.4331813,0.251 ms
1644041534.6353729,0.632 ms
1644041534.8380747,0.246 ms
1644041535.0403454,0.246 ms
1644041535.2425375,0.169 ms
1644041535.4446547,0.261 ms
1644041535.6467888,0.245 ms
1644041535.8488407,0.186 ms
1644041536.0509362,0.179 ms
1644041536.253018,0.249 ms
1644041536.455197,0.244 ms
1644041536.6573772,0.246 ms
1644041536.8597074,0.251 ms
1644041537.0620513,0.249 ms
1644041537.2642212,0.242 ms
1644041537.4664237,0.246 ms
1644041537.6686525,0.242 ms
1644041537.870873,0.277 ms
1644041538.073076,0.244 ms
1644041538.2752872,0.249 ms
1644041538.4775171,0.246 ms
1644041538.6798062,0.237 ms
1644041538.8820195,0.236 ms
1644041539.0842023,0.161 ms
1644041539.2862792,0.247 ms
1644041539.488545,0.247 ms
1644041539.6908355,0.265 ms
1644041539.8930247,0.248 ms
1644041540.095182,0.264 ms
1644041540.2974288,0.250 ms
1644041540.5004065,0.248 ms
1644041540.7026803,0.155 ms
1644041540.9048388,0.247 ms
1644041541.1076012,0.156 ms
1644041541.3096938,0.260 ms
1644041541.5120015,0.150 ms
1644041541.7140903,0.249 ms
1644041541.916293,0.245 ms
1644041542.1185381,0.159 ms
1644041542.32052,0.246 ms
1644041542.522785,0.258 ms
1644041542.7249625,0.249 ms
1644041542.9272075,0.247 ms
1644041543.12932,0.245 ms
1644041543.3315501,0.257 ms
1644041543.5339441,0.217 ms
1644041543.7361264,0.250 ms
1644041543.9383101,0.252 ms
1644041544.1404703,0.251 ms
1644041544.3427532,0.250 ms
1644041544.5449786,0.197 ms
1644041544.7471173,0.255 ms
1644041544.949217,0.242 ms
1644041545.1515198,0.225 ms
1644041545.353759,0.199 ms
1644041545.5559895,0.242 ms
1644041545.7581484,0.186 ms
1644041545.9602783,0.183 ms
1644041546.162435,0.166 ms
1644041546.3645973,0.248 ms
1644041546.5668104,0.144 ms
1644041546.7688725,0.254 ms
1644041546.9710758,0.237 ms
1644041547.1732383,0.255 ms
1644041547.3754268,0.110 ms
1644041547.5773559,0.251 ms
1644041547.7795827,0.240 ms
1644041547.9817872,0.280 ms
1644041548.183991,0.250 ms
1644041548.3861635,0.243 ms
1644041548.5884182,0.241 ms
1644041548.7906427,0.244 ms
1644041548.9928093,0.257 ms
1644041549.1950257,0.249 ms
1644041549.397188,0.245 ms
1644041549.5994575,0.160 ms
1644041549.8015518,0.246 ms
1644041550.00395,0.258 ms
1644041550.2061555,0.154 ms
1644041550.4083278,0.246 ms
1644041550.6105971,0.251 ms
1644041550.8127964,0.217 ms
1644041551.0150013,0.266 ms
1644041551.2172132,0.167 ms
1644041551.4192688,0.274 ms
1644041551.6215327,0.250 ms
1644041551.8237715,0.147 ms
1644041552.0258162,0.137 ms
1644041552.2278528,0.248 ms
1644041552.429985,0.258 ms
1644041552.6322052,0.252 ms
1644041552.8343956,0.251 ms
1644041553.0366485,0.239 ms
1644041553.2389038,0.155 ms
1644041553.4409423,0.247 ms
1644041553.6431463,0.167 ms
1644041553.845197,0.244 ms
1644041554.0474138,0.248 ms
1644041554.2497067,0.250 ms
1644041554.4519365,0.253 ms
1644041554.6541169,0.254 ms
1644041554.85632,0.164 ms
1644041555.0584505,0.246 ms
1644041555.2607176,0.319 ms
1644041555.4630384,0.250 ms
1644041555.6651332,0.182 ms
1644041555.8671823,0.176 ms
1644041556.0691822,0.172 ms
1644041556.2711823,0.247 ms
1644041556.4731867,0.197 ms
1644041556.6751864,0.251 ms
1644041556.877382,0.250 ms
1644041557.0796132,0.245 ms
1644041557.281749,0.256 ms
1644041557.483943,0.219 ms
1644041557.6861415,0.246 ms
1644041557.8881905,0.262 ms
1644041558.0904498,0.171 ms
1644041558.292594,0.258 ms
1644041558.4949088,0.246 ms
1644041558.69712,0.247 ms
1644041558.8993218,0.258 ms
1644041559.101567,0.250 ms
1644041559.3038802,0.248 ms
1644041559.5060806,0.253 ms
1644041559.7082806,0.245 ms
1644041559.910482,0.162 ms
1644041560.1125731,0.240 ms
1644041560.314837,0.204 ms
1644041560.51703,0.187 ms
1644041560.7191255,0.197 ms
1644041560.9213228,0.250 ms
1644041561.1235683,0.222 ms
1644041561.3258057,0.152 ms
1644041561.5281067,0.183 ms
1644041561.7303176,0.168 ms
1644041561.932547,0.256 ms
1644041562.1348283,0.233 ms
1644041562.337004,0.188 ms
1644041562.5390902,0.191 ms
1644041562.7412024,0.174 ms
1644041562.9433167,0.174 ms
1644041563.145182,0.175 ms
1644041563.3473015,0.194 ms
1644041563.5504994,0.248 ms
1644041563.7527897,0.264 ms
1644041563.9549942,0.167 ms
1644041564.157104,0.199 ms
1644041564.3591888,0.201 ms
1644041564.5613697,0.264 ms
1644041564.7636843,0.232 ms
1644041564.9659302,0.239 ms
1644041565.1681201,0.191 ms
1644041565.370286,0.247 ms
1644041565.5725338,0.248 ms
1644041565.7748034,0.244 ms
1644041565.9770024,0.247 ms
1644041566.1791573,0.189 ms
1644041566.3812027,0.250 ms
1644041566.5835536,0.249 ms
1644041566.7857819,0.261 ms
1644041566.988013,0.202 ms
1644041567.1901333,0.169 ms
1644041567.3922853,0.160 ms
1644041567.5945349,0.263 ms
1644041567.79694,0.251 ms
1644041567.9991913,0.247 ms
1644041568.2013752,0.254 ms
1644041568.4037466,0.251 ms
1644041568.6058576,0.196 ms
1644041568.8080466,0.248 ms
1644041569.010182,0.245 ms
1644041569.2121847,0.246 ms
1644041569.414412,0.251 ms
1644041569.6166725,0.253 ms
1644041569.81891,0.230 ms
1644041570.0211294,0.324 ms
1644041570.2234263,0.251 ms
1644041570.4257705,0.296 ms
1644041570.628071,0.253 ms
1644041570.830289,0.251 ms
1644041571.0325522,0.252 ms
1644041571.2348018,0.263 ms
1644041571.437025,0.254 ms
1644041571.6392224,0.162 ms
1644041571.8414235,0.216 ms
1644041572.0437045,0.172 ms
1644041572.2458704,0.262 ms
1644041572.4480186,0.183 ms
1644041572.650178,0.211 ms
1644041572.8522737,0.182 ms
1644041573.054413,0.249 ms
1644041573.2567623,0.165 ms
1644041573.4589074,0.170 ms
1644041573.6610725,0.262 ms
1644041573.8632069,0.248 ms
1644041574.0653963,0.254 ms
1644041574.2676432,0.239 ms
1644041574.469759,0.252 ms
1644041574.6720402,0.240 ms
1644041574.874217,0.253 ms
1644041575.0763986,0.246 ms
1644041575.2786398,0.251 ms
1644041575.480847,0.248 ms
1644041575.6829789,0.242 ms
1644041575.8851213,0.254 ms
1644041576.0873497,0.251 ms
1644041576.2896016,0.194 ms
1644041576.4917119,0.246 ms
1644041576.6938865,0.191 ms
1644041576.8959768,0.242 ms
1644041577.0981386,0.251 ms
1644041577.3003914,0.246 ms
1644041577.5026758,0.219 ms
1644041577.7048833,0.209 ms
1644041577.9069872,0.204 ms
1644041578.1091151,0.247 ms
1644041578.3113198,0.250 ms
1644041578.5135884,0.249 ms
1644041578.7157784,0.259 ms
1644041578.9179988,0.244 ms
1644041579.1202114,0.241 ms
1644041579.3224669,0.199 ms
1644041579.5245585,0.247 ms
1644041579.7268708,0.235 ms
1644041579.9290767,0.243 ms
1644041580.1312492,0.209 ms
1644041580.333878,0.175 ms
1644041580.536101,0.250 ms
1644041580.7383082,0.248 ms
1644041580.94055,0.245 ms
1644041581.1428864,0.249 ms
1644041581.3450563,0.239 ms
1644041581.5472052,0.249 ms
1644041581.7493324,0.244 ms
1644041581.9515831,0.248 ms
1644041582.15376,0.255 ms
1644041582.3559794,0.168 ms
1644041582.5581374,0.256 ms
1644041582.760396,0.246 ms
1644041582.962664,0.260 ms
1644041583.1649134,0.243 ms
1644041583.3671257,0.245 ms
1644041583.5693374,0.248 ms
1644041583.7716053,0.252 ms
1644041583.9737709,0.235 ms
1644041584.176026,0.260 ms
1644041584.378187,0.215 ms
1644041584.580395,0.166 ms
1644041584.782457,0.222 ms
1644041584.9846196,0.254 ms
1644041585.1869617,0.250 ms
1644041585.3891737,0.239 ms
1644041585.591268,0.196 ms
1644041585.793347,0.258 ms
1644041585.9955983,0.204 ms
1644041586.197776,0.247 ms
1644041586.3999918,0.218 ms
1644041586.602157,0.250 ms
1644041586.8043892,0.170 ms
1644041587.0065913,0.157 ms
1644041587.2087777,0.255 ms
1644041587.4110096,0.248 ms
1644041587.6131976,0.265 ms
1644041587.8154202,0.252 ms
1644041588.0176585,0.255 ms
1644041588.219917,0.211 ms
1644041588.422153,0.248 ms
1644041588.6243691,0.190 ms
1644041588.8265653,0.206 ms
1644041589.0288138,0.145 ms
1644041589.2308676,0.209 ms
1644041589.433085,0.248 ms
1644041589.6353173,0.275 ms
1644041589.8376288,0.161 ms
1644041590.039728,0.310 ms
1644041590.2420645,0.254 ms
1644041590.4444394,0.217 ms
1644041590.6467147,0.249 ms
1644041590.8489242,0.254 ms
1644041591.0513494,0.238 ms
1644041591.2536063,0.214 ms
1644041591.4560966,0.241 ms
1644041591.6583178,0.245 ms
1644041591.8605325,0.168 ms
1644041592.062724,0.177 ms
1644041592.2648811,0.258 ms
1644041592.4670863,0.250 ms
1644041592.6693227,0.239 ms
1644041592.8715308,0.248 ms
1644041593.0738256,0.202 ms
1644041593.2760086,0.250 ms
1644041593.4781473,0.247 ms
1644041593.6803477,0.241 ms
1644041593.8825839,0.245 ms
1644041594.08478,0.198 ms
1644041594.286952,0.262 ms
1644041594.4891515,0.249 ms
1644041594.6913357,0.212 ms
1644041594.8935916,0.248 ms
1644041595.0957587,0.272 ms
1644041595.2980008,0.247 ms
1644041595.500187,0.246 ms
1644041595.702347,0.252 ms
1644041595.904455,0.237 ms
1644041596.106684,0.177 ms
1644041596.3088305,0.192 ms
1644041596.5109692,0.252 ms
1644041596.713127,0.255 ms
1644041596.9153488,0.264 ms
1644041597.117618,0.247 ms
1644041597.3198018,0.256 ms
1644041597.5219743,0.202 ms
1644041597.7241178,0.236 ms
1644041597.9263148,0.229 ms
1644041598.128563,0.253 ms
1644041598.3308852,0.203 ms
1644041598.532996,0.251 ms
1644041598.7351897,0.255 ms
1644041598.9374008,0.259 ms
1644041599.139662,0.183 ms
1644041599.3418155,0.205 ms
1644041599.5439713,0.252 ms
1644041599.7461932,0.261 ms
1644041599.9483886,0.251 ms
1644041600.1506214,0.249 ms
1644041600.352902,0.239 ms
1644041600.5558705,0.206 ms
1644041600.7579591,0.226 ms
1644041600.9600663,0.249 ms
1644041601.1622176,0.260 ms
1644041601.364317,0.241 ms
1644041601.5665748,0.246 ms
1644041601.7688282,0.142 ms
1644041601.970867,0.148 ms
1644041602.1729407,0.248 ms
1644041602.37519,0.221 ms
1644041602.5773485,0.188 ms
1644041602.7795856,0.182 ms
1644041602.9817739,0.263 ms
1644041603.1840508,0.253 ms
1644041603.3861907,0.194 ms
1644041603.5883758,0.249 ms
1644041603.7907248,0.200 ms
1644041603.9929378,0.269 ms
1644041604.1951458,0.254 ms
1644041604.3973792,0.243 ms
1644041604.5998871,0.196 ms
1644041604.8020267,0.253 ms
1644041605.0041952,0.220 ms
1644041605.2062497,0.250 ms
1644041605.4084415,0.247 ms
1644041605.6106794,0.253 ms
1644041605.8129683,0.251 ms
1644041606.0151613,0.248 ms
1644041606.2173553,0.239 ms
1644041606.419578,0.244 ms
1644041606.621757,0.274 ms
1644041606.8240144,0.254 ms
1644041607.0261672,0.252 ms
1644041607.2283738,0.238 ms
1644041607.4305964,0.263 ms
1644041607.6327803,0.251 ms
1644041607.8350112,0.252 ms
1644041608.0371158,0.243 ms
1644041608.2392871,0.166 ms
1644041608.4413905,0.383 ms
1644041608.6438768,0.173 ms
1644041608.8459766,0.155 ms
1644041609.0480978,0.184 ms
1644041609.25022,0.182 ms
1644041609.4523878,0.240 ms
1644041609.6546059,0.218 ms
1644041609.8567598,0.285 ms
1644041610.0590403,0.255 ms
1644041610.261247,0.261 ms
1644041610.4635427,0.248 ms
1644041610.6658025,0.320 ms
1644041610.868091,0.267 ms
1644041611.0702908,0.241 ms
1644041611.2725372,0.265 ms
1644041611.4748037,0.238 ms
1644041611.6769726,0.217 ms
1644041611.8791013,0.264 ms
1644041612.0813706,0.251 ms
1644041612.2836046,0.240 ms
1644041612.485853,0.251 ms
1644041612.688123,0.250 ms
1644041612.890221,0.246 ms
1644041613.0922635,0.251 ms
1644041613.294556,0.252 ms
1644041613.4968295,0.403 ms
1644041613.6991928,0.253 ms
1644041613.9014878,0.267 ms
1644041614.1038194,0.219 ms
1644041614.3059351,0.245 ms
1644041614.5081294,0.247 ms
1644041614.710297,0.248 ms
1644041614.912521,0.195 ms
1644041615.114707,0.253 ms
1644041615.3169203,0.245 ms
1644041615.519089,0.188 ms
1644041615.7212477,0.197 ms
1644041615.9232583,0.200 ms
1644041616.1254418,0.254 ms
1644041616.3277125,0.270 ms
1644041616.52996,0.184 ms
1644041616.7321272,0.248 ms
1644041616.9343429,0.247 ms
1644041617.1366117,0.248 ms
1644041617.3387926,0.213 ms
1644041617.540986,0.186 ms
1644041617.7430973,0.194 ms
1644041617.9451878,0.242 ms
1644041618.1474113,0.251 ms
1644041618.3496993,0.258 ms
1644041618.5519114,0.264 ms
1644041618.754188,0.199 ms
1644041618.9560754,0.265 ms
1644041619.1582632,0.263 ms
1644041619.3604946,0.240 ms
1644041619.562737,0.255 ms
1644041619.76494,0.186 ms
1644041619.9669967,0.200 ms
1644041620.169146,0.241 ms
1644041620.3713355,0.221 ms
1644041620.5738091,0.205 ms
1644041620.7759576,0.219 ms
1644041620.9781318,0.186 ms
1644041621.1803079,0.267 ms
1644041621.3826928,0.207 ms
1644041621.585096,0.250 ms
1644041621.7873235,0.200 ms
1644041621.9895573,0.253 ms
1644041622.191873,0.252 ms
1644041622.394017,0.239 ms
1644041622.5961924,0.258 ms
1644041622.7983787,0.249 ms
1644041623.0006623,0.240 ms
1644041623.202843,0.238 ms
1644041623.4050353,0.252 ms
1644041623.6080437,0.246 ms
1644041623.8101816,0.257 ms
1644041624.0122821,0.242 ms
1644041624.2145462,0.247 ms
1644041624.4167612,0.235 ms
1644041624.6189866,0.261 ms
1644041624.821223,0.242 ms
1644041625.023422,0.245 ms
1644041625.2257214,0.256 ms
1644041625.4279554,0.243 ms
1644041625.6301882,0.244 ms
1644041625.832181,0.249 ms
1644041626.0343578,0.247 ms
1644041626.2366915,0.250 ms
1644041626.4389434,0.249 ms
1644041626.6411443,0.245 ms
1644041626.8433368,0.244 ms
1644041627.0455945,0.240 ms
1644041627.2478027,0.247 ms
1644041627.4500191,0.249 ms
1644041627.652181,0.262 ms
1644041627.854461,0.244 ms
1644041628.0567124,0.241 ms
1644041628.2589748,0.250 ms
1644041628.461164,0.253 ms
1644041628.6633353,0.250 ms
1644041628.8655589,0.246 ms
1644041629.0678616,0.194 ms
1644041629.2699358,0.197 ms
1644041629.4720724,0.247 ms
1644041629.6743016,0.252 ms
1644041629.8765976,0.238 ms
1644041630.0787897,0.249 ms
1644041630.281053,0.246 ms
1644041630.483185,0.245 ms
1644041630.685353,0.242 ms
1644041630.8875809,0.247 ms
1644041631.089973,0.201 ms
1644041631.2920866,0.246 ms
1644041631.4942129,0.259 ms
1644041631.69645,0.245 ms
1644041631.8987143,0.275 ms
1644041632.1009648,0.243 ms
1644041632.3031552,0.246 ms
1644041632.5052347,0.263 ms
1644041632.7073348,0.235 ms
1644041632.9095407,0.247 ms
1644041633.1117337,0.243 ms
1644041633.3139167,0.256 ms
1644041633.5161831,0.246 ms
1644041633.7183766,0.248 ms
1644041633.9206653,0.216 ms
1644041634.1227732,0.219 ms
1644041634.324952,0.244 ms
1644041634.5271342,0.240 ms
1644041634.729307,0.257 ms
1644041634.9315023,0.248 ms
1644041635.1337624,0.195 ms
1644041635.336017,0.247 ms
1644041635.538181,0.248 ms
1644041635.7403548,0.258 ms
1644041635.9425964,0.244 ms
1644041636.1447787,0.248 ms
1644041636.3469763,0.240 ms
1644041636.5491343,0.250 ms
1644041636.7513103,0.240 ms
1644041636.953539,0.139 ms
1644041637.1557524,0.195 ms
1644041637.3578775,0.202 ms
1644041637.5600255,0.224 ms
1644041637.7621183,0.220 ms
1644041637.9642031,0.195 ms
1644041638.1662824,0.226 ms
1644041638.3684056,0.216 ms
1644041638.5704103,0.181 ms
1644041638.772567,0.222 ms
1644041638.974782,0.293 ms
1644041639.1769507,0.222 ms
1644041639.3790288,0.251 ms
1644041639.5812595,0.223 ms
1644041639.7833323,0.225 ms
1644041639.985438,0.243 ms
1644041640.1876907,0.183 ms
1644041640.3899903,0.234 ms
1644041640.592146,0.251 ms
1644041640.7943406,0.222 ms
1644041640.9964654,0.256 ms
1644041641.1987376,0.256 ms
1644041641.4009607,0.248 ms
1644041641.6030962,0.121 ms
1644041641.805103,0.135 ms
1644041642.0071716,0.220 ms
1644041642.209266,0.222 ms
1644041642.4113772,0.263 ms
1644041642.613593,0.165 ms
1644041642.8156912,0.250 ms
1644041643.0179002,0.146 ms
1644041643.2198966,0.190 ms
1644041643.4219108,0.268 ms
1644041643.6240036,0.277 ms
1644041643.826138,0.198 ms
1644041644.0282087,0.250 ms
1644041644.2304409,0.219 ms
1644041644.4326243,0.172 ms
1644041644.634786,0.223 ms
1644041644.8369973,0.252 ms
1644041645.0391712,0.161 ms
1644041645.2412963,0.260 ms
1644041645.4435937,0.244 ms
1644041645.6457021,0.231 ms
1644041645.847872,0.196 ms
1644041646.049811,0.179 ms
1644041646.25196,0.251 ms
1644041646.4541154,0.150 ms
1644041646.6562347,0.220 ms
1644041646.8581963,0.216 ms
1644041647.0601933,0.246 ms
1644041647.262223,0.219 ms
1644041647.464225,0.221 ms
1644041647.6663115,0.244 ms
1644041647.8683462,0.230 ms
1644041648.0704587,0.236 ms
1644041648.2725866,0.221 ms
1644041648.4747612,0.151 ms
1644041648.6768773,0.161 ms
1644041648.8789928,0.230 ms
1644041649.081067,0.200 ms
1644041649.2831075,0.225 ms
1644041649.4852293,0.253 ms
1644041649.6873214,0.149 ms
1644041649.8893657,0.242 ms
1644041650.0914595,0.233 ms
1644041650.293553,0.215 ms
1644041650.495802,0.219 ms
1644041650.6979024,0.224 ms
1644041650.900264,0.253 ms
1644041651.102466,0.249 ms
1644041651.3047066,0.246 ms
1644041651.5072641,0.229 ms
1644041651.7094505,0.238 ms
1644041651.9116824,0.217 ms
1644041652.1137908,0.136 ms
1644041652.3158052,0.348 ms
1644041652.517973,0.162 ms
1644041652.7199879,0.138 ms
1644041652.9219422,0.151 ms
1644041653.123907,0.141 ms
1644041653.3260329,0.253 ms
1644041653.5281587,0.219 ms
1644041653.730253,0.113 ms
1644041653.93227,0.192 ms
1644041654.1343498,0.220 ms
1644041654.3363764,0.219 ms
1644041654.5386808,0.226 ms
1644041654.7408,0.205 ms
1644041654.9427223,0.308 ms
1644041655.1449296,0.189 ms
1644041655.3469439,0.157 ms
1644041655.5489883,0.221 ms
1644041655.7510295,0.142 ms
1644041655.953072,0.146 ms
1644041656.15511,0.217 ms
1644041656.3571954,0.214 ms
1644041656.5593321,0.223 ms
1644041656.76145,0.222 ms
1644041656.9635873,0.221 ms
1644041657.1656291,0.228 ms
1644041657.3677537,0.190 ms
1644041657.5698876,0.194 ms
1644041657.7719135,0.160 ms
1644041657.9739106,0.251 ms
1644041658.1759582,0.252 ms
1644041658.3780887,0.215 ms
1644041658.5801744,0.217 ms
1644041658.7822754,0.221 ms
1644041658.984328,0.218 ms
1644041659.1863198,0.159 ms
1644041659.3884118,0.145 ms
1644041659.5905433,0.212 ms
1644041659.7925904,0.216 ms
1644041659.9947903,0.226 ms
1644041660.1969275,0.259 ms
1644041660.3990107,0.247 ms
1644041660.6015182,0.223 ms
1644041660.8035333,0.226 ms
1644041661.0056884,0.171 ms
1644041661.2077808,0.234 ms
1644041661.4097934,0.273 ms
1644041661.6119523,0.133 ms
1644041661.8139658,0.146 ms
1644041662.015997,0.245 ms
1644041662.218074,0.218 ms
1644041662.4201856,0.220 ms
1644041662.6222951,0.224 ms
1644041662.8243723,0.200 ms
1644041663.0264635,0.216 ms
1644041663.2285273,0.148 ms
1644041663.4306042,0.229 ms
1644041663.6327488,0.263 ms
1644041663.8349168,0.201 ms
1644041664.0369117,0.148 ms
1644041664.2390184,0.223 ms
1644041664.441163,0.220 ms
1644041664.643248,0.223 ms
1644041664.8452847,0.223 ms
1644041665.0473874,0.223 ms
1644041665.249454,0.226 ms
1644041665.4515772,0.219 ms
1644041665.6536946,0.258 ms
1644041665.8558981,0.261 ms
1644041666.0580015,0.149 ms
1644041666.2600882,0.218 ms
1644041666.462193,0.235 ms
1644041666.6642907,0.215 ms
1644041666.866294,0.222 ms
1644041667.0683968,0.147 ms
1644041667.2704418,0.216 ms
1644041667.472578,0.172 ms
1644041667.674649,0.222 ms
1644041667.8767521,0.252 ms
1644041668.0788538,0.224 ms
1644041668.2808728,0.194 ms
1644041668.4829,0.199 ms
1644041668.6850042,0.271 ms
1644041668.887182,0.216 ms
1644041669.089254,0.224 ms
1644041669.2913647,0.217 ms
1644041669.493447,0.219 ms
1644041669.6955457,0.222 ms
1644041669.897655,0.153 ms
1644041670.0996044,0.220 ms
1644041670.301755,0.248 ms
1644041670.5039124,0.181 ms
1644041670.706027,0.276 ms
1644041670.9081762,0.218 ms
1644041671.110194,0.216 ms
